word_normalized_h_age
! Invalid words: ['before', 'born'] !
7 day
18 to 85 year
3-61 year
10-24 week
0.2 to 18 year
0.3 to 12 year
8-14 week
6 week
null
4-6 week
29-87 year
6 to 15 week
mean = 71.3 year
mean = 68.3 year
mean = 66.3 year
mean = 60.1 year
9.9-17 year
4 to 6 week
28 week
3 month
50-86 year
4-49 year
50-71 year
26-54 year
! Invalid words: ['>56'] !
10 week
7-9 week
28-91 year
mean = 48 year
68.5 +/- 16.4 year
53-85 year
10 to 72 year
6 month
mean = 47.1 year
34-79 year
38-60 year
22-87 year
28-75 year
62-91 year
2-23 year
10 to 66 year
null
3-4 year
6 month
6 week
27-77 year
28 to 53 year
7-9 week
5 week
1-9 year
2-7 year
72-86 year
71-87 year
8-18 year
1-6 year
9 month
> 50 year
17 to 39 year
1.5 month to 40 year
12 to 60 month
17 to 30 year
17 month - 4 year
22 to 81 year
0-9 year
6-15 year
10-week
6 week
null
4 to 8 week
31 to 48 year
5-6 week
40-63 year
22 to 69 year
6-46 year
14-54 year
39-77 year
16 to 18 year
3 year
30-68 year
50 to 71 year
3 month to 15 year
5 to 9 month
7 month to 10 year
8 week
23-84 year
null
16 to 41 year
young adult
34-96 year
null
29-96 year
15-48 year
18 to 55 year
7-39 year
21 to 72 year
4-11 month
null
null
< 5 year
40 to 41 year
13-84 year
76.9-80.3 year
49- 55.6 year
25 week
mean 38 year
9-44 year
mean 11 year
mean 13. 8 year
30-66 year
31-59 year
21-61 year
28-60 year
17 to 71 year
24 to 65 year
mean 30 year
26-85 year
31-45 year
7 - 8 week
null
6 to 16 year
12 month
35 to 52 year
29-63 year
25 to 70 year
35-72 year
4-6 month
29 to 81 year
59 to 72 year
8 month
10-16 week
18-83 year
8-12 week
null
35-87 year
5 to 6 week
22-34.5 year
23-37.5 year
4-78 year
15 to 76 year
31-65 year
2-3 month
mean = 43.6 year
mean = 44.8 year
8 to 10 week
null
6 week
null
17-68 year
19 to 45 year
36- 57 year
32 to 73 year
13 week
55-86 year
1 month - 4 year
20-89 year
! Invalid words: ['<21'] !
median 54 year
median 55 year
6-17 year
null
7-8 week
0-77 year
9-17 year
6-18 year
null
31 to 32 year
3 month to 25 year
! Invalid words: ['>/='] !
49-80.3 year
6-10 week
1.5 year
8-16 year
9 month
median 48 year
median 50 year
6-week
35.3 to 54.3 year
48.5 to 61.2 year
null
25-76 year
4-6 week
55-70 year
4 to 6 week
21 to 76 year
4-6 week
6-8 week
16-83 year
33 to 83 year
24 to 28 year
0- 59 year
40-70 year
4-86 year
3-5 year
36 to 70 year
15-42 year
5-37 year
44-83 year
22-74 year
mean 63.87 year
1-3 year
3-9 year
8-9 year
38 to 64 year
5 week
2-45 year
5-6 week
10-13 year
mean 55.4 year
3-9 year
5 year
mean 53.4 year
9-49 year
mean 59 year
8 week
6-8 week
19-87 year
6-8 month
11 week
11-83 year
1-7 year
6 to 32 year
1 year
1 year
7 to 55 year
7 to 36 year
null
4-5 week
9-12 week
12-88 year
5- 55 year
40 to 72 year
null
12-43 year
null
37-70 year
4 day - 9 month
2 week
26-41 year
8-20 week
! Invalid words: ['aged', 'middle'] !
25-73 year
null
12 to 51 year
37 to 70 year
7 month
6 month to 5 year
60-64 year
null
null
5 month to 5 year
6 month to 15 year
null
neonate
young and

7-8 week
null
null
5-8 week
7-11 week
10 year
1 year
55-85 year
55-74
25 to 87 year
null
80 year
8 to 10 week
59
51 year
64 year
60 year
! Invalid words: ['fetus'] !
75
76
78
80
81
82
84
85
86
87
88
89
90
91
92
93
94
95
96
97
98
99
100
101
37-91 year
35-87 year
31-88 year
22-49 year
8-20 week
